_step,_runtime,global_step,_timestamp,train/episodes,train/episode_length,train/episode_return,train/info_gain_shaped_max_abs,train/world_model_loss,train/env_reward_mean,train/env_abs_ema,train/rewards_mean,train/info_gain_to_env_abs_ratio,train/epsilon,train/info_gain_clip_min,train/mi_beta_effective,train/q_pred_mean,train/info_std_ema,train/q_loss,train/info_gain_raw_mean,train/env_reward_std,train/info_gain_clip_max,train/env_reward_abs_mean,train/info_gain_raw_std,train/env_reward_max_abs,train/info_gain_shaped_abs_mean,train/info_gain_clip_mean,train/mi_raw_std,train/info_gain_shaped_mean,train/mi_raw_mean,train/info_gain_shaped_std,train/mi_target_ratio,train/info_norm_abs_ema,eval/video,eval/successes_strict,eval/ep_len_mean,eval/success_strict_rate,eval/return_mean,eval_video/time_to_first_band_entry_mean,eval/time_to_first_band_entry_mean,eval_video/ep_len_mean,eval_video/return_mean,eval_video/success_reach_rate,eval_video/success_strict_rate,eval_video/band_visits_mean,eval/band_visits_mean,eval/success_reach_rate,eval_video/successes_strict,eval_video/successes_reach,eval/successes_reach
625,6110.7023384571075,90000,1778941368.6299195,,,,0.0016580696683377028,0.0013405416393652558,-0.010000000707805157,0.01003235299140215,-0.009999999776482582,0.030438143759965897,0.10899999737739563,-2.627748966217041,0.0005526898894459009,-0.5356374979019165,1.7612030944746948e-07,3.274009943008423,1.224023993273704e-08,0.0,3.0,0.010000000707805157,1.7076318670206092e-07,0.009999999776482582,0.0003043817705474794,-0.004031912889331579,1.289265867399081e-07,-2.228412768090493e-06,6.728805601596832e-08,0.0004978814395144582,0.03200000151991844,0.5808597207069397,,0.0,200.0,0.0,-2.0,,17.5,,,,,,0.1599999964237213,0.0,,,0.0
626,6110.72016620636,90001,1778941368.6477473,462.0,129.0,-1.2899999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,6112.690668106079,90201,1778941370.6182492,463.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,6114.561632156372,90401,1778941372.4892132,464.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,6115.490723371506,90500,1778941373.4183044,,,,0.0016580696683377028,0.0005946311866864562,-0.010000000707805157,0.010027154348790646,-0.009999999776482582,0.03266964852809906,0.10405000299215317,-2.623708724975586,0.0005526898894459009,-0.5409243106842041,1.7650832262461336e-07,3.271367073059082,1.250633197003026e-08,0.0,3.0,0.010000000707805157,1.7996940471221023e-07,0.009999999776482582,0.0003266968415118754,-0.003997876308858395,1.3109419683132728e-07,-2.2095930489740567e-06,6.845220923423767e-08,0.0005246530054137111,0.03200000151991844,0.5799268484115601,,,,,,,,,,,,,,,,,
630,6116.345037460327,90601,1778941374.2726185,465.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,6118.174802541733,90801,1778941376.1023836,466.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,6119.890365123749,91000,1778941377.8179462,,,,0.001641363138332963,0.00034332656650803983,-0.010000000707805157,0.010029160417616367,-0.009999999776482582,0.0339370034635067,0.09910000115633011,-2.6246681213378906,0.0005471210461109877,-0.5388321876525879,1.7775808203168708e-07,3.275052785873413,1.5965531119377374e-08,0.0,3.0,0.010000000707805157,1.850869466579752e-07,0.009999999776482582,0.0003393704246263951,-0.001617029425688088,1.352084666450537e-07,-8.847143817547476e-07,7.28759914636612e-08,0.0005363107193261385,0.03180000185966492,0.5829190611839294,,,,,,,,,,,,,,,,,
633,6119.909996986389,91001,1778941377.837578,467.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,6121.874160289764,91201,1778941379.8017414,468.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,6122.9056305885315,91300,1778941380.8332117,469.0,99.0,0.009999999776482582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,6124.779751062393,91500,1778941382.7073321,470.0,200.0,-2.0,0.001641363138332963,0.000695374037604779,-0.010000000707805157,0.010036725550889969,-0.009999999776482582,0.030744880437850952,0.09414999932050705,-2.5748050212860107,0.0005471210461109877,-0.5437266230583191,1.7891392189994804e-07,3.263644218444824,9.579318671626424e-09,0.0,3.0,0.010000000707805157,1.727788685457199e-07,0.009999999776482582,0.0003074491396546364,-0.0008208017679862678,1.30021902577937e-07,-4.490788683142455e-07,7.241033017635345e-08,0.000498735171277076,0.03180000185966492,0.5846062898635864,,,,,,,,,,,,,,,,,
637,6126.595641136169,91700,1778941384.5232222,471.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,6128.422449350357,91900,1778941386.3500304,472.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,6129.392268896103,92000,1778941387.31985,,,,0.0016305947210639715,0.0007996924687176943,-0.010000000707805157,0.010050219483673573,-0.009999999776482582,0.032352015376091,0.08919999748468399,-2.6046242713928223,0.0005435315542854369,-0.542888343334198,1.8022458903033112e-07,3.264514684677124,1.862645149230957e-08,0.0,3.0,0.010000000707805157,1.8620598041252379e-07,0.009999999776482582,0.0003235205076634884,-0.009950127452611923,1.4194479547313676e-07,-5.408210199675523e-06,7.147900760173798e-08,0.0005053334170952439,0.031599998474121094,0.5843026638031006,,,,,,,,,,,,,,,,,
640,6130.290358066559,92100,1778941388.2179391,473.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,6132.239265918732,92300,1778941390.166847,474.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,6134.1130492687225,92500,1778941392.0406303,475.0,200.0,-2.0,0.0016305947210639715,0.0005333170993253589,-0.010000000707805157,0.010040698572993279,-0.009999999776482582,0.03158368915319443,0.08425000309944153,-2.584658622741699,0.0005435315542854369,-0.5458799600601196,1.8292945469511324e-07,3.26296067237854,2.1819557716185045e-08,0.0,3.0,0.010000000707805157,1.8066620555146073e-07,0.009999999776482582,0.000315837241942063,-0.005411312449723482,1.383883869721103e-07,-2.941218781415955e-06,6.705522537231445e-08,0.0004970127483829856,0.031599998474121094,0.5879127979278564,,,,,,,,,,,,,,,,,
643,6135.980422735214,92700,1778941393.9080038,476.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,6137.802768230438,92900,1778941395.7303493,477.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,6138.756474971771,93000,1778941396.684056,,,,0.0016145441913977265,0.0004685619496740401,-0.010000000707805157,0.010025852359831333,-0.009999999776482582,0.03185638040304184,0.07930000126361847,-2.5372161865234375,0.0005381813971325755,-0.5450953841209412,1.8422967684728064e-07,3.2640340328216553,1.5965531119377374e-08,0.0,3.0,0.010000000707805157,1.8982501615028013e-07,0.009999999776482582,0.0003185641544405371,-0.01016999315470457,1.4326768393857492e-07,-5.473311375681078e-06,7.194466888904572e-08,0.0005032932385802269,0.03139999881386757,0.5849546790122986,,,,,,,,,,,,,,,,,
646,6139.698618650436,93100,1778941397.6261997,478.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,6141.609209775925,93300,1778941399.5367908,479.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,6143.5165157318115,93500,1778941401.4440968,480.0,200.0,-2.0,0.0016145441913977265,0.0004923037486150861,-0.010000000707805157,0.010007360950112343,-0.009999999776482582,0.030235860496759415,0.07434999942779541,-2.533275604248047,0.0005381813971325755,-0.5493701696395874,1.823260049604869e-07,3.2589290142059326,1.0377594783506083e-08,0.0,3.0,0.010000000707805157,1.80807802507843e-07,0.009999999776482582,0.00030235893791541457,-0.003610149957239628,1.382998391363799e-07,-1.9429196527198656e-06,7.12461769580841e-08,0.0004982464015483856,0.03139999881386757,0.5840251445770264,,,,,,,,,,,,,,,,,
649,6145.443295001984,93700,1778941403.370876,481.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,6147.234925508499,93900,1778941405.1625066,482.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,6148.162342071533,94000,1778941406.0899231,,,,0.0016053380677476525,0.00025933506549336016,-0.010000000707805157,0.010023213922977448,-0.009999999776482582,0.03266141563653946,0.06939999759197235,-2.5699334144592285,0.0005351126892492175,-0.5491228103637695,1.8248177013902023e-07,3.258397340774536,1.782817626860833e-08,0.0,3.0,0.010000000707805157,1.9016023600215703e-07,0.009999999776482582,0.0003266145067755133,-0.006243328098207712,1.420745832092507e-07,-3.3408889521524543e-06,7.427297532558441e-08,0.0005159009015187621,0.031199999153614044,0.5844082832336426,,,,,,,,,,,,,,,,,
652,6149.032372951508,94100,1778941406.959954,483.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,6150.839249610901,94300,1778941408.7668307,484.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,6152.757668733597,94500,1778941410.6852498,485.0,200.0,-2.0,0.0016053380677476525,0.0005373636959120631,-0.010000000707805157,0.010020957328379154,-0.009999999776482582,0.031434204429388046,0.06445000320672989,-2.5298502445220947,0.0005351126892492175,-0.5524338483810425,1.8447964578172105e-07,3.25587797164917,1.5167254119319296e-08,0.0,3.0,0.010000000707805157,1.801172686555219e-07,0.009999999776482582,0.00031434238189831376,-0.002707077655941248,1.347170268672926e-07,-1.4485956398857525e-06,7.264316082000732e-08,0.0004896739264950156,0.031199999153614044,0.5887300968170166,,,,,,,,,,,,,,,,,
655,6154.5568561553955,94700,1778941412.4844372,486.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,6156.45809173584,94900,1778941414.3856728,487.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,6157.417683362961,95000,1778941415.3452644,,,,0.0015937199350446463,0.0004347933572717011,-0.010000000707805157,0.010012928396463394,-0.009999999776482582,0.02842113748192787,0.05950000137090683,-2.524967670440674,0.0005312399589456618,-0.552031934261322,1.8327494899494923e-07,3.254664421081543,1.1175871783564162e-08,0.0,3.0,0.010000000707805157,1.745102196082371e-07,0.009999999776482582,0.0002842116809915751,-0.004906035959720612,1.3226890871465002e-07,-2.6062866709253285e-06,6.82193785905838e-08,0.00046841634321026504,0.03099999949336052,0.584294855594635,,,,,,,,,,,,,,,,,
658,6158.2802493572235,95100,1778941416.2078304,488.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,6160.072176218033,95300,1778941417.9997573,489.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,6162.047288656235,95500,1778941419.9748697,490.0,200.0,-2.0,0.0013683646684512496,0.0006801334675401449,-0.010000000707805157,0.010020212270319462,-0.009999999776482582,0.03009093552827835,0.05454999953508377,-2.575793981552124,0.0005312399589456618,-0.5570114254951477,1.8173392390963272e-07,3.247504234313965,1.7029899268550253e-08,0.0,2.398153066635132,0.010000000707805157,1.718353814794682e-07,0.009999999776482582,0.00030090968357399106,1.27724248955019e-08,1.3226890871465002e-07,6.756246603845106e-12,6.82193785905838e-08,0.0004761068266816437,0.03099999949336052,0.5818994641304016,,,,,,,,,,,,,,,,,
661,6163.828429222107,95700,1778941421.7560103,491.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,6165.765971422195,95900,1778941423.6935525,492.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,6166.710781097412,96000,1778941424.6383622,,,,0.0015824512811377645,0.0002942736027762294,-0.010000000707805157,0.010011503472924232,-0.009999999776482582,0.03244858980178833,0.04960000142455101,-2.5922625064849854,0.0005274837603792548,-0.5560615062713623,1.8143967395189975e-07,3.2511448860168457,1.942472849236765e-08,0.0,3.0,0.010000000707805157,1.7935460050466645e-07,0.009999999776482582,0.0003244862600695342,-0.0007084219832904637,1.2941174531988509e-07,-3.736809901511151e-07,6.961636245250702e-08,0.000492860097438097,0.030799999833106995,0.584575891494751,,,,,,,,,,,,,,,,,
664,6167.562897205353,96100,1778941425.4904783,493.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,6169.459381103516,96300,1778941427.3869622,494.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,6169.6768889427185,96326,1778941427.60447,495.0,26.0,0.7400000095367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,6171.323329925537,96500,1778941429.250911,,,,0.0015824512811377645,0.000313534023007378,-0.010000000707805157,0.010017439723014832,-0.009999999776482582,0.03208937868475914,0.04464999958872795,-2.5739986896514893,0.0005274837603792548,-0.559432864189148,1.79283219381432e-07,3.2418606281280518,1.0377594783506083e-08,0.0,3.0,0.010000000707805157,1.8667745393941004e-07,0.009999999776482582,0.0003208941197954118,-0.0016159421065822244,1.382598497912113e-07,-8.523831525053538e-07,7.729977369308472e-08,0.0005173076642677188,0.030799999833106995,0.5787748098373413,,,,,,,,,,,,,,,,,
668,6171.592273950577,96526,1778941429.519855,496.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,6173.3371686935425,96726,1778941431.2647498,497.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,6175.175975084305,96926,1778941433.1035562,498.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,6175.815564870834,97000,1778941433.743146,,,,0.0013672002824023366,0.00026243922184221447,-0.010000000707805157,0.010023110546171665,-0.009999999776482582,0.026212641969323158,0.03970000147819519,-2.5762202739715576,0.0005307000828906894,-0.5606409311294556,1.7705423260849784e-07,3.2414753437042236,5.055751373106432e-09,0.0,2.5221638679504395,0.010000000707805157,1.5862106295116973e-07,0.009999999776482582,0.00026212670491077006,-1.4635070044732856e-08,1.1469172278566475e-07,2.468628600149625e-12,5.820766091346741e-08,0.0004500310169532895,0.03060000017285347,0.5779293775558472,,,,,,,,,,,,,,,,,
672,6176.956393957138,97126,1778941434.883975,499.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,6178.71702170372,97326,1778941436.6446028,500.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,6180.288417816162,97500,1778941438.215999,,,,0.0015921002486720681,0.0003627536352723837,-0.010000000707805157,0.010036954656243324,-0.009999999776482582,0.028227226808667183,0.03474999964237213,-2.6083426475524902,0.0005307000828906894,-0.5637973546981812,1.7505666960460076e-07,3.2346086502075195,5.8540279290753006e-09,0.0,3.0,0.010000000707805157,1.6429160609732207e-07,0.009999999776482582,0.0002822725800797343,-0.002368056448176503,1.1908166186458402e-07,-1.25672841022606e-06,6.123445928096771e-08,0.0004653649521060288,0.03060000017285347,0.5814708471298218,,,,,,,,,,,,,,,,,
675,6180.500029802322,97526,1778941438.4276109,501.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,6182.497360229492,97726,1778941440.4249413,502.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,6184.44430398941,97926,1778941442.371885,503.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,6185.117454051971,98000,1778941443.0450351,,,,0.0015768283046782017,0.000489952857606113,-0.010000000707805157,0.010041270405054092,-0.009999999776482582,0.029803046956658363,0.02979999966919422,-2.643874168395996,0.0005256094154901803,-0.5634855628013611,1.7377740846313827e-07,3.236694097518921,9.047133708861566e-09,0.0,3.0,0.010000000707805157,1.664495243858255e-07,0.009999999776482582,0.0002980307908728719,-0.0009405541350133717,1.2102805158065166e-07,-4.943617000208178e-07,6.752088665962219e-08,0.00047417974565178156,0.030400000512599945,0.5807632207870483,,,,,,,,,,,,,,,,,
679,6186.272207736969,98126,1778941444.1997888,504.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,6188.144855260849,98326,1778941446.0724363,505.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,6189.7105457782745,98500,1778941447.6381269,,,,0.0013644174905493855,0.0006684259278699756,-0.010000000707805157,0.0100348936393857,-0.009999999776482582,0.028804562985897064,0.02484999969601631,-2.595877170562744,0.0005256094154901803,-0.5670043230056763,1.7604781987756724e-07,3.230217695236206,6.12011996636852e-09,0.0,2.5300862789154053,0.010000000707805157,1.686644424125916e-07,0.009999999776482582,0.00028804593603126705,-1.836036034319477e-08,1.242530629497196e-07,-1.8189894035458565e-12,6.658956408500671e-08,0.00047649911721237004,0.030400000512599945,0.5933501720428467,,,,,,,,,,,,,,,,,
682,6189.917206287384,98526,1778941447.8447874,506.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,6191.900821208954,98726,1778941449.8284023,507.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,6193.809616565704,98926,1778941451.7371976,508.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,6194.566436767578,99000,1778941452.4940178,,,,0.0015321108512580395,0.0002474382345099002,-0.010000000707805157,0.01003076322376728,-0.009999999776482582,0.032395102083683014,0.019899999722838402,-2.6486563682556152,0.0005107035976834595,-0.5667769908905029,1.7756455861217546e-07,3.2282400131225586,1.9956912566954088e-08,0.0,3.0,0.010000000707805157,1.8245287947138422e-07,0.009999999776482582,0.00032395138987340033,-0.00457484507933259,1.3793560071917454e-07,-2.3363948002952384e-06,7.497146725654602e-08,0.00048790941946208477,0.03020000085234642,0.5931602120399475,,,,,,,,,,,,,,,,,
686,6195.77508020401,99126,1778941453.7026613,509.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,6197.521307468414,99326,1778941455.4488885,510.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,6199.188328027725,99500,1778941457.115909,,,,0.0015321108512580395,0.0009951796382665634,-0.010000000707805157,0.010012307204306126,-0.009999999776482582,0.03045106865465641,0.014949999749660492,-2.6394383907318115,0.0005107035976834595,-0.5714232325553894,1.7660657647411426e-07,3.2240149974823,1.5699438193905735e-08,0.0,3.0,0.010000000707805157,1.7214641445661982e-07,0.009999999776482582,0.00030451102065853775,-0.0030974645633250475,1.2581625696839183e-07,-1.5818806105016847e-06,6.82193785905838e-08,0.00046449361252598464,0.03020000085234642,0.5883311629295349,,,,,,,,,,,,,,,,,
689,6199.400115251541,99526,1778941457.3276963,511.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,6201.31037902832,99726,1778941459.23796,512.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,6203.287839651108,99926,1778941461.2154207,513.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,6463.3679802417755,100000,1778941721.2955613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'path': 'media/videos/eval/video_4_df2bb964ed7923b459a8.mp4', 'sha256': 'df2bb964ed7923b459a8455208e4ce4f702d44fa15dcebc8fe860acf68e1bcaa', 'size': 676622, '_type': 'video-file'}",,,,,,,,,,,,,,,,
693,6502.325968742371,100000,1778941760.2535498,,,,0.001337701571173966,0.0010774496477097273,-0.010000000707805157,0.010025649331510067,-0.009999999776482582,0.027615299448370934,0.009999999776482582,-2.6276023387908936,0.0005090959020890296,-0.5698258876800537,1.762319357112574e-07,3.2256667613983154,1.250633197003026e-08,0.0,2.493293046951294,0.010000000707805157,1.6333788721567544e-07,0.009999999776482582,0.00027615329599939287,-1.1841101432708001e-08,1.205658151093303e-07,-4.67740169513009e-12,6.239861249923706e-08,0.00044651119969785213,0.029999999329447746,0.5907913446426392,,0.0,200.0,0.0,-2.0,11.166666984558105,24.785715103149414,200.0,-2.0,0.0,0.0,0.3499999940395355,0.30000001192092896,0.0,0.0,0.0,0.0
694,6502.341951847076,100001,1778941760.269533,514.0,75.0,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,6504.256993532181,100201,1778941762.1845746,515.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,6506.206973075867,100401,1778941764.1345541,516.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,6507.227762699127,100500,1778941765.1553438,,,,0.0015272877644747496,0.0005178955616429448,-0.010000000707805157,0.010015935637056828,-0.009999999776482582,0.030068423599004745,0.009999999776482582,-2.64219069480896,0.0005090959020890296,-0.5743231177330017,1.757072425334627e-07,3.2181413173675537,1.3836793044674778e-08,0.0,3.0,0.010000000707805157,1.750457698790342e-07,0.009999999776482582,0.0003006845654454082,-0.0031672888435423374,1.274109138194035e-07,-1.612439632481255e-06,6.891787052154541e-08,0.0004732260131277144,0.029999999329447746,0.5900835394859314,,,,,,,,,,,,,,,,,
698,6508.161796808243,100601,1778941766.0893779,517.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,6510.162661314011,100801,1778941768.0902424,518.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,6512.102859735489,101000,1778941770.0304408,,,,0.0015043702442198992,0.0003832693910226226,-0.010000000707805157,0.010024250485002995,-0.009999999776482582,0.03050687536597252,0.009999999776482582,-2.606037139892578,0.0005014567286707461,-0.5747613906860352,1.779772276222502e-07,3.219712734222412,1.3038516932795119e-08,0.0,3.0,0.010000000707805157,1.8133648893581267e-07,0.009999999776482582,0.0003050690866075456,-0.00693627679720521,1.3602711135263235e-07,-3.4782431157509563e-06,7.28759914636612e-08,0.0004689519410021603,0.02979999966919422,0.5957098007202148,,,,,,,,,,,,,,,,,
701,6512.108863115311,101001,1778941770.0364442,519.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,6513.9855353832245,101201,1778941771.9131165,520.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,6515.908615112305,101401,1778941773.8361962,521.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,6516.840935945511,101500,1778941774.768517,,,,0.0015043702442198992,0.00048006311408244073,-0.010000000707805157,0.010035327635705471,-0.009999999776482582,0.03014710545539856,0.009999999776482582,-2.617337942123413,0.0005014567286707461,-0.5774139165878296,1.7777563243726036e-07,3.2131006717681885,1.4635070044732856e-08,0.0,3.0,0.010000000707805157,1.791017751884283e-07,0.009999999776482582,0.000301471387501806,-0.0032641191501170397,1.3928489295267354e-07,-1.6368203432648443e-06,7.543712854385376e-08,0.00047247938346117735,0.02979999966919422,0.5926885008811951,,,,,,,,,,,,,,,,,
705,6517.902312994003,101601,1778941775.829894,522.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,6519.852293729782,101801,1778941777.7798748,523.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,6521.798830032349,102000,1778941779.726411,,,,0.0014986908063292503,0.0003879152936860919,-0.010000000707805157,0.010032938793301582,-0.009999999776482582,0.026179783046245575,0.009999999776482582,-2.5914831161499023,0.0004995635827071965,-0.5783491134643555,1.7831416698754765e-07,3.2091894149780273,1.1175871783564162e-08,0.0,3.0,0.010000000707805157,1.6896915155939496e-07,0.009999999776482582,0.00026179812266491354,-0.005299884360283613,1.322207481280202e-07,-2.6476266157260397e-06,7.031485438346863e-08,0.00043554118019528687,0.029600000008940697,0.5944688320159912,,,,,,,,,,,,,,,,,
708,6521.806834459305,102001,1778941779.7344155,524.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,6522.326122522354,102050,1778941780.2537036,525.0,49.0,0.5099999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
