_step,_runtime,global_step,_timestamp,train/episodes,train/episode_length,train/episode_return,train/world_model_loss,train/rewards_mean,train/epsilon,train/q_pred_mean,train/q_loss,eval/video,eval/successes_strict,eval/ep_len_mean,eval/success_strict_rate,eval/return_mean,eval_video/time_to_first_band_entry_mean,eval/time_to_first_band_entry_mean,eval_video/ep_len_mean,eval_video/return_mean,eval_video/success_reach_rate,eval_video/success_strict_rate,eval_video/band_visits_mean,eval/band_visits_mean,eval/success_reach_rate,eval_video/successes_strict,eval_video/successes_reach,eval/successes_reach
199,4581.795578241348,30401,1778969599.8040583,158.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
200,4582.596917390823,30500,1778969600.6053975,,,,0.0010291782673448324,-0.009999999776482582,0.6980500221252441,-0.1864166110754013,3.7809760570526123,,,,,,,,,,,,,,,,,
201,4583.382032155991,30601,1778969601.3905122,159.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
202,4584.966660022736,30801,1778969602.97514,160.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
203,4586.585427045822,31000,1778969604.593907,,,,0.0004200163821224123,-0.009999999776482582,0.6930999755859375,-0.18756720423698425,3.7820582389831543,,,,,,,,,,,,,,,,,
204,4586.592644691467,31001,1778969604.6011248,161.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
205,4588.302549600601,31201,1778969606.3110297,162.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
206,4589.887390375137,31401,1778969607.8958704,163.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
207,4590.677745819092,31500,1778969608.686226,,,,0.0004342207685112953,-0.009999999776482582,0.6881499886512756,-0.19646231830120087,3.7738654613494873,,,,,,,,,,,,,,,,,
208,4591.4276711940765,31601,1778969609.4361513,164.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
209,4592.9985139369965,31801,1778969611.006994,165.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
210,4594.596157312393,32000,1778969612.6046374,,,,0.0003289274754934013,-0.009999999776482582,0.6832000017166138,-0.19568683207035065,3.7737631797790527,,,,,,,,,,,,,,,,,
211,4594.602661371231,32001,1778969612.6111414,166.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
212,4596.214266300201,32201,1778969614.2227464,167.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
213,4597.944662570953,32401,1778969615.9531426,168.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
214,4598.686324596405,32500,1778969616.6948047,,,,0.0003202871885150671,-0.009999999776482582,0.6782500147819519,-0.20391759276390076,3.766801118850708,,,,,,,,,,,,,,,,,
215,4599.5461366176605,32601,1778969617.5546167,169.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
216,4601.127751588821,32801,1778969619.1362317,170.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
217,4602.6704115867615,33000,1778969620.6788917,,,,0.0003224051324650645,-0.009999999776482582,0.67330002784729,-0.20334060490131378,3.7646307945251465,,,,,,,,,,,,,,,,,
218,4602.67441368103,33001,1778969620.6828938,171.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
219,4604.252658128738,33201,1778969622.2611382,172.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
220,4605.884283065796,33401,1778969623.8927631,173.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
221,4606.683554410934,33500,1778969624.6920345,,,,0.00022548975539393723,-0.009999999776482582,0.6683499813079834,-0.21071426570415497,3.755077600479126,,,,,,,,,,,,,,,,,
222,4607.464021682739,33601,1778969625.4725018,174.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
223,4609.10386133194,33801,1778969627.1123414,175.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
224,4610.675576686859,34000,1778969628.6840568,,,,0.00027553236577659845,-0.009999999776482582,0.6633999943733215,-0.21013982594013214,3.7554469108581543,,,,,,,,,,,,,,,,,
225,4610.680435180664,34001,1778969628.6889153,176.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
226,4612.28288269043,34201,1778969630.2913628,177.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
227,4613.823598623276,34401,1778969631.8320787,178.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
228,4614.611897230148,34500,1778969632.6203773,,,,0.0004927683621644974,-0.009999999776482582,0.6584500074386597,-0.21807055175304413,3.7482941150665283,,,,,,,,,,,,,,,,,
229,4615.408814191818,34601,1778969633.4172943,179.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
230,4617.126567602158,34801,1778969635.1350477,180.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
231,4618.8009469509125,35000,1778969636.809427,,,,0.0008946373127400875,-0.009999999776482582,0.6535000205039978,-0.21839220821857452,3.747730255126953,,,,,,,,,,,,,,,,,
232,4618.806426048279,35001,1778969636.8149061,181.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
233,4620.4256591796875,35201,1778969638.4341393,182.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
234,4621.932524204254,35401,1778969639.9410043,183.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
235,4622.7206218242645,35500,1778969640.729102,,,,0.0032789944671094418,-0.009999999776482582,0.6485499739646912,-0.22554749250411987,3.739844799041748,,,,,,,,,,,,,,,,,
236,4623.502264738083,35601,1778969641.5107448,184.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
237,4625.046791553497,35801,1778969643.0552716,185.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
238,4626.618486404419,36000,1778969644.6269665,,,,0.001558541669510305,-0.009999999776482582,0.6435999870300293,-0.2263065129518509,3.7386438846588135,,,,,,,,,,,,,,,,,
239,4626.623966217041,36001,1778969644.6324463,186.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
240,4628.244343519211,36201,1778969646.2528236,187.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
241,4629.88681602478,36401,1778969647.895296,188.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
242,4630.6604652404785,36500,1778969648.6689453,,,,0.0010222098790109158,-0.009999999776482582,0.6386500000953674,-0.23285289108753204,3.7301642894744873,,,,,,,,,,,,,,,,,
243,4631.416054487228,36601,1778969649.4245346,189.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
244,4633.026166915894,36801,1778969651.034647,190.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
245,4634.649326324463,37000,1778969652.6578064,,,,0.0010307712946087122,-0.009999999776482582,0.6337000131607056,-0.23330825567245483,3.7303080558776855,,,,,,,,,,,,,,,,,
246,4634.655068874359,37001,1778969652.663549,191.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
247,4636.2661736011505,37201,1778969654.2746537,192.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
248,4637.957289218903,37401,1778969655.9657693,193.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
249,4638.740565776825,37500,1778969656.7490458,,,,0.0006729863816872239,-0.009999999776482582,0.6287500262260437,-0.24153810739517212,3.7220585346221924,,,,,,,,,,,,,,,,,
250,4639.5570187568665,37601,1778969657.5654988,194.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
251,4641.251677036285,37801,1778969659.260157,195.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
252,4642.9287259578705,38000,1778969660.937206,,,,0.0007376978755928576,-0.009999999776482582,0.6237999796867371,-0.2407270222902298,3.7210912704467773,,,,,,,,,,,,,,,,,
253,4642.9307272434235,38001,1778969660.9392073,196.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
254,4644.527987241745,38201,1778969662.5364673,197.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
255,4646.177314519882,38401,1778969664.1857946,198.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
256,4646.935677289963,38500,1778969664.9441574,,,,0.0006108998786658049,-0.009999999776482582,0.6188499927520752,-0.24697035551071167,3.714215040206909,,,,,,,,,,,,,,,,,
257,4647.75910282135,38601,1778969665.767583,199.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
258,4649.351330757141,38801,1778969667.3598108,200.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
259,4650.875976085663,39000,1778969668.8844562,,,,0.0004649288021028042,-0.009999999776482582,0.6139000058174133,-0.24832287430763245,3.711639404296875,,,,,,,,,,,,,,,,,
260,4650.88246846199,39001,1778969668.8909485,201.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
261,4652.512634038925,39201,1778969670.521114,202.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
262,4654.022370815277,39401,1778969672.030851,203.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
263,4654.857801437378,39500,1778969672.8662815,,,,0.00033041334245353937,-0.009999999776482582,0.6089500188827515,-0.2564961314201355,3.7015247344970703,,,,,,,,,,,,,,,,,
264,4655.701174497604,39601,1778969673.7096546,204.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
265,4657.317395687103,39801,1778969675.3258758,205.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
266,4903.740900993347,40000,1778969921.749381,,,,,,,,,"{'_type': 'video-file', 'path': 'media/videos/eval/video_1_f1d3b319cc13f788449f.mp4', 'sha256': 'f1d3b319cc13f788449f4a4b933bb74ef3b77c60bedb11c2fa131bd87cd29617', 'size': 624239}",,,,,,,,,,,,,,,,
267,4940.877158403397,40000,1778969958.8856385,,,,0.0003121766203548759,-0.009999999776482582,0.6039999723434448,-0.25573083758354187,3.702238082885742,,0.0,190.0,0.0,-1.840000033378601,26.81818199157715,27.161291122436523,192.0,-1.8700000047683716,0.05000000074505806,0.0,0.6000000238418579,0.699999988079071,0.05999999865889549,0.0,1.0,3.0
268,4940.885023593903,40001,1778969958.8935037,206.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
269,4942.752954244614,40201,1778969960.7614343,207.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
270,4944.343047618866,40401,1778969962.3515277,208.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
271,4945.2427525520325,40500,1778969963.2512326,,,,0.0002699267934076488,-0.009941406548023224,0.599049985408783,-0.264128178358078,3.6927149295806885,,,,,,,,,,,,,,,,,
272,4945.864873409271,40571,1778969963.8733535,209.0,170.0,-0.699999988079071,,,,,,,,,,,,,,,,,,,,,,
273,4947.690699100494,40771,1778969965.6991792,210.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
274,4949.434552192688,40971,1778969967.4430323,211.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
275,4949.683623552322,41000,1778969967.6921036,,,,0.00030169670935720205,-0.009999999776482582,0.5940999984741211,-0.2619350850582123,3.692758560180664,,,,,,,,,,,,,,,,,
276,4951.111918926239,41171,1778969969.120399,212.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
277,4952.951236009598,41371,1778969970.959716,213.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
278,4954.0871958732605,41500,1778969972.095676,,,,0.0002604355104267597,-0.009999999776482582,0.5891500115394592,-0.26721444725990295,3.6870460510253906,,,,,,,,,,,,,,,,,
279,4954.634710788727,41571,1778969972.6431909,214.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
280,4956.377879142761,41771,1778969974.3863592,215.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
281,4958.101946353912,41971,1778969976.1104264,216.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
282,4958.396071195602,42000,1778969976.4045513,,,,0.00027530561783351004,-0.009999999776482582,0.5842000246047974,-0.26899048686027527,3.6863842010498047,,,,,,,,,,,,,,,,,
283,4959.793640613556,42171,1778969977.8021207,217.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
284,4961.517347574234,42371,1778969979.5258276,218.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
285,4962.662472009659,42500,1778969980.670952,,,,0.0002592887030914426,-0.009999999776482582,0.5792499780654907,-0.2763708233833313,3.678140640258789,,,,,,,,,,,,,,,,,
286,4963.299707651138,42571,1778969981.3081877,219.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
287,4965.1449155807495,42771,1778969983.1533957,220.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
288,4966.838053703308,42971,1778969984.8465338,221.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
289,4967.114132404327,43000,1778969985.1226125,,,,0.00021204305812716484,-0.009999999776482582,0.5742999911308289,-0.2764143943786621,3.676319122314453,,,,,,,,,,,,,,,,,
290,4968.581286907196,43171,1778969986.589767,222.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
291,4970.2828986644745,43371,1778969988.2913787,223.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
292,4971.376895666122,43500,1778969989.3853757,,,,0.00026758882449939847,-0.009999999776482582,0.569350004196167,-0.28149569034576416,3.6688103675842285,,,,,,,,,,,,,,,,,
293,4971.976837396622,43571,1778969989.9853175,224.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
294,4973.679359197617,43771,1778969991.6878393,225.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
295,4975.400703668594,43971,1778969993.4091837,226.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
296,4975.618413209915,44000,1778969993.6268933,,,,0.0003358130343258381,-0.009980468079447746,0.5644000172615051,-0.2813985049724579,3.669501781463623,,,,,,,,,,,,,,,,,
297,4977.13524889946,44171,1778969995.143729,227.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
298,4978.781280994415,44371,1778969996.789761,228.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
299,4979.892861843109,44500,1778969997.901342,,,,0.0004223760333843529,-0.009999999776482582,0.5594499707221985,-0.2884885370731354,3.6611602306365967,,,,,,,,,,,,,,,,,
300,4980.542367696762,44571,1778969998.5508478,229.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
301,4982.178768157959,44771,1778970000.1872482,230.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
302,4983.93843960762,44971,1778970001.9469197,231.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
303,4984.180319786072,45000,1778970002.1887999,,,,0.001968857366591692,-0.009999999776482582,0.5544999837875366,-0.2889033854007721,3.6605143547058105,,,,,,,,,,,,,,,,,
304,4985.686184644699,45171,1778970003.6946647,232.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
305,4987.357434749603,45371,1778970005.3659148,233.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
306,4988.514605998993,45500,1778970006.523086,,,,0.000824682239908725,-0.009999999776482582,0.5495499968528748,-0.29520463943481445,3.651705741882324,,,,,,,,,,,,,,,,,
307,4989.149432659149,45571,1778970007.1579127,234.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
308,4990.961839914322,45771,1778970008.97032,235.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
309,4992.708120107651,45971,1778970010.7166002,236.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
310,4992.932464838028,46000,1778970010.940945,,,,0.0011129063786938787,-0.009999999776482582,0.5446000099182129,-0.2953107953071594,3.652094602584839,,,,,,,,,,,,,,,,,
311,4994.298340559006,46171,1778970012.3068206,237.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
312,4996.056432723999,46371,1778970014.0649128,238.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
313,4997.209567070007,46500,1778970015.2180471,,,,0.0005466050934046507,-0.009999999776482582,0.539650022983551,-0.30101680755615234,3.643801212310791,,,,,,,,,,,,,,,,,
314,4997.748480081558,46571,1778970015.7569602,239.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
315,4999.461949825287,46771,1778970017.47043,240.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
316,5001.250873327255,46971,1778970019.2593534,241.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
317,5001.56164765358,47000,1778970019.5701277,,,,0.0004210895567666739,-0.009999999776482582,0.5346999764442444,-0.29947128891944885,3.6436588764190674,,,,,,,,,,,,,,,,,
318,5003.019535779953,47171,1778970021.0280159,242.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
319,5003.27943778038,47203,1778970021.2879179,243.0,32.0,0.6800000071525574,,,,,,,,,,,,,,,,,,,,,,
320,5005.057283401489,47403,1778970023.0657635,244.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
321,5005.891761064529,47500,1778970023.9002411,,,,0.0006719158263877034,-0.009999999776482582,0.5297499895095825,-0.3067103922367096,3.6386666297912598,,,,,,,,,,,,,,,,,
322,5006.655942440033,47603,1778970024.6644225,245.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
323,5008.32466673851,47803,1778970026.3331468,246.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
324,5010.074110507965,48000,1778970028.0825906,,,,0.0007216738304123282,-0.009999999776482582,0.5248000025749207,-0.30764126777648926,3.636143684387207,,,,,,,,,,,,,,,,,
325,5010.085332393646,48003,1778970028.0938125,247.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
326,5011.7392456531525,48203,1778970029.7477257,248.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
327,5013.403405189514,48403,1778970031.4118853,249.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
328,5014.1900334358215,48500,1778970032.1985135,,,,0.0007270948262885213,-0.009999999776482582,0.5198500156402588,-0.3138658106327057,3.62801456451416,,,,,,,,,,,,,,,,,
329,5015.052394390106,48603,1778970033.0608745,250.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
330,5016.7359800338745,48803,1778970034.74446,251.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
331,5018.39334654808,49000,1778970036.4018266,,,,0.0004896075697615743,-0.009999999776482582,0.5149000287055969,-0.3141705095767975,3.6269004344940186,,,,,,,,,,,,,,,,,
332,5018.405087709427,49003,1778970036.4135678,252.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
333,5020.104632854462,49203,1778970038.113113,253.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
334,5021.720293998718,49403,1778970039.728774,254.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
335,5022.488942861557,49500,1778970040.497423,,,,0.00031223302357830107,-0.009999999776482582,0.5099499821662903,-0.32142817974090576,3.619607925415039,,,,,,,,,,,,,,,,,
336,5023.318592786789,49603,1778970041.3270729,255.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
337,5024.899493217468,49803,1778970042.9079733,256.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
338,5065.171570777893,50000,1778970083.1800508,,,,0.0005239209276624024,-0.009999999776482582,0.5049999952316284,-0.3209201693534851,3.61779522895813,,0.0,200.0,0.0,-2.0,,4.714285850524902,,,,,,0.14000000059604645,0.0,,,0.0
339,5065.189479827881,50001,1778970083.19796,257.0,198.0,-1.9800000190734863,,,,,,,,,,,,,,,,,,,,,,
340,5066.998781681061,50201,1778970085.0072618,258.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
341,5068.675132513046,50401,1778970086.6836126,259.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
342,5069.471638202667,50500,1778970087.4801183,,,,0.00035810720873996615,-0.009999999776482582,0.5000500082969666,-0.32690703868865967,3.6103549003601074,,,,,,,,,,,,,,,,,
343,5070.2815318107605,50601,1778970088.290012,260.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
344,5071.793326377869,50801,1778970089.8018064,261.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
345,5073.432230949402,51000,1778970091.440711,,,,0.00035533029586076736,-0.009999999776482582,0.4950999915599823,-0.3261905908584595,3.6105074882507324,,,,,,,,,,,,,,,,,
346,5073.434232234955,51001,1778970091.4427123,262.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
347,5075.092661857605,51201,1778970093.101142,263.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
348,5076.748734235764,51401,1778970094.7572143,264.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
349,5077.560291528702,51500,1778970095.5687716,,,,0.0004641616251319647,-0.009999999776482582,0.49015000462532043,-0.3310011625289917,3.6035261154174805,,,,,,,,,,,,,,,,,
350,5078.447575807571,51601,1778970096.4560559,265.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
351,5080.030931472778,51801,1778970098.0394115,266.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
352,5081.661513328552,52000,1778970099.6699934,,,,0.0003344053402543068,-0.009999999776482582,0.4851999878883362,-0.333136647939682,3.6020731925964355,,,,,,,,,,,,,,,,,
353,5081.666992902756,52001,1778970099.675473,267.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
354,5083.205961942673,52201,1778970101.214442,268.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
355,5083.598579406738,52246,1778970101.6070595,269.0,45.0,0.550000011920929,,,,,,,,,,,,,,,,,,,,,,
356,5085.1759395599365,52446,1778970103.1844196,270.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
357,5085.639842987061,52500,1778970103.648323,,,,0.00035423896042630076,-0.009999999776482582,0.4802500009536743,-0.33870288729667664,3.5943245887756348,,,,,,,,,,,,,,,,,
358,5086.826395750046,52646,1778970104.8348758,271.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
359,5088.509690761566,52846,1778970106.5181708,272.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
360,5089.773584127426,53000,1778970107.7820642,,,,0.0003119821776635945,-0.009999999776482582,0.47530001401901245,-0.3399967551231384,3.5927934646606445,,,,,,,,,,,,,,,,,
361,5090.108141183853,53046,1778970108.1166213,273.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
362,5091.675660610199,53246,1778970109.6841407,274.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
363,5093.269899606705,53446,1778970111.2783797,275.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
364,5093.560999155045,53488,1778970111.5694792,276.0,42.0,0.5799999833106995,,,,,,,,,,,,,,,,,,,,,,
365,5093.670161247253,53500,1778970111.6786413,,,,0.00036628509406000376,-0.009999999776482582,0.4703499972820282,-0.34644219279289246,3.583876132965088,,,,,,,,,,,,,,,,,
366,5095.171587228775,53688,1778970113.1800673,277.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
367,5096.814737796783,53888,1778970114.8232179,278.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
368,5097.829983472824,54000,1778970115.8384635,,,,0.00038996944203972816,-0.009999999776482582,0.46540001034736633,-0.34766489267349243,3.583010196685791,,,,,,,,,,,,,,,,,
369,5098.499933719635,54088,1778970116.5084138,279.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
370,5100.143320322037,54288,1778970118.1518004,280.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
371,5101.66338801384,54488,1778970119.671868,281.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
372,5101.763299703598,54500,1778970119.7717798,,,,0.0002521938586141914,-0.009999999776482582,0.4604499936103821,-0.3528929650783539,3.575024366378784,,,,,,,,,,,,,,,,,
373,5103.326624393463,54688,1778970121.3351045,282.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
374,5104.977419376373,54888,1778970122.9858994,283.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
375,5105.868854045868,55000,1778970123.877334,,,,0.00031674286583438516,-0.009999999776482582,0.4555000066757202,-0.35171613097190857,3.5736594200134277,,,,,,,,,,,,,,,,,
376,5106.585832595825,55088,1778970124.5943127,284.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
377,5108.2952580451965,55288,1778970126.303738,285.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
378,5109.906085014343,55488,1778970127.914565,286.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
379,5110.011313915253,55500,1778970128.019794,,,,0.00041895368485711515,-0.009999999776482582,0.45054998993873596,-0.35866662859916687,3.567594051361084,,,,,,,,,,,,,,,,,
380,5111.4836485385895,55688,1778970129.4921286,287.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
381,5113.05460858345,55888,1778970131.0630887,288.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
382,5114.0032432079315,56000,1778970132.0117233,,,,0.0002686915104277432,-0.009999999776482582,0.4456000030040741,-0.35827401280403137,3.5669162273406982,,,,,,,,,,,,,,,,,
383,5114.700212240219,56088,1778970132.7086923,289.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
384,5116.254829645157,56288,1778970134.2633097,290.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
385,5117.917823076248,56488,1778970135.9263031,291.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
386,5118.020975112915,56500,1778970136.0294552,,,,0.0003742521512322128,-0.009999999776482582,0.44064998626708984,-0.36458805203437805,3.557918071746826,,,,,,,,,,,,,,,,,
387,5119.513556241989,56688,1778970137.5220363,292.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
388,5121.120879888535,56888,1778970139.12936,293.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
389,5122.046920061111,57000,1778970140.0554001,,,,0.0003113420680165291,-0.009999999776482582,0.435699999332428,-0.3640654981136322,3.5590336322784424,,,,,,,,,,,,,,,,,
390,5122.7213306427,57088,1778970140.7298107,294.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
391,5124.3217170238495,57288,1778970142.330197,295.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
392,5126.011947154999,57488,1778970144.0204272,296.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
393,5126.137098312378,57500,1778970144.1455784,,,,0.00032675539841875434,-0.009999999776482582,0.4307500123977661,-0.3692479729652405,3.549403667449951,,,,,,,,,,,,,,,,,
394,5127.608094215393,57688,1778970145.6165743,297.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
395,5129.328330755234,57888,1778970147.3368108,298.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
396,5130.256669998169,58000,1778970148.26515,,,,0.0002866790455300361,-0.009999999776482582,0.42579999566078186,-0.37176400423049927,3.5489649772644043,,,,,,,,,,,,,,,,,
397,5130.880826950073,58088,1778970148.889307,299.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
398,5132.522508621216,58288,1778970150.5309887,300.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
399,5134.07861161232,58488,1778970152.0870917,301.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
400,5134.237145423889,58500,1778970152.2456255,,,,0.00025513023138046265,-0.009999999776482582,0.42085000872612,-0.37578508257865906,3.5372049808502197,,,,,,,,,,,,,,,,,
401,5135.698472976685,58688,1778970153.706953,302.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
402,5137.288947343826,58888,1778970155.2974274,303.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,
