_step,_runtime,global_step,_timestamp,train/episodes,train/episode_length,train/episode_return,train/info_gain_shaped_max_abs,train/world_model_loss,train/env_reward_mean,train/rewards_mean,train/info_gain_to_env_abs_ratio,train/epsilon,train/info_gain_clip_min,train/q_pred_mean,train/q_loss,train/info_gain_raw_mean,train/env_reward_std,train/info_gain_clip_max,train/env_reward_abs_mean,train/info_gain_raw_std,train/env_reward_max_abs,train/info_gain_shaped_abs_mean,train/info_gain_clip_mean,train/mi_raw_std,train/info_gain_shaped_mean,train/mi_raw_mean,train/info_gain_shaped_std,eval/video,eval/successes_strict,eval/ep_len_mean,eval/success_strict_rate,eval/return_mean,eval_video/time_to_first_band_entry_mean,eval/time_to_first_band_entry_mean,eval_video/ep_len_mean,eval_video/return_mean,eval_video/success_reach_rate,eval_video/success_strict_rate,eval_video/band_visits_mean,eval/band_visits_mean,eval/success_reach_rate,eval_video/successes_strict,eval_video/successes_reach,eval/successes_reach
116,4121.117348432541,19248,1778874641.5139475,98.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,4122.84064412117,19448,1778874643.2372432,99.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,4123.340094566345,19500,1778874643.7366936,,,,4.8402167607264346e-08,0.000639235251583159,-0.008883928880095482,-0.009023437276482582,9.290462230637786e-07,0.8069499731063843,-4.840216547563614e-07,-0.09249551594257355,3.86643123626709,7.1844885596306085e-09,0.03338900953531265,4.696526616498886e-07,0.011093751527369022,1.6824580484353646e-07,0.9900000095367432,1.0306617781452587e-08,-1.1419437732251196e-15,1.1961604684529448e-07,-4.758099055104665e-17,6.332993507385254e-08,1.6824580839625014e-08,,,,,,,,,,,,,,,,,
119,4124.520409345627,19648,1778874644.9170084,100.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,4126.2230088710785,19848,1778874646.619608,101.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,4387.19263792038,20000,1778874907.589237,,,,,,,,,,,,,,,,,,,,,,,,,"{'_type': 'video-file', 'path': 'media/videos/eval/video_0_51532c397b4c6fb431c1.mp4', 'sha256': '51532c397b4c6fb431c10f3e9b040e550361c47611d172e552c9ebf01f93635f', 'size': 600567}",,,,,,,,,,,,,,,,
122,4426.132624864578,20000,1778874946.529224,,,,4.832233457818802e-08,0.0007889671251177788,-0.010000000707805157,-0.009999999776482582,9.859179499471793e-07,0.8019999861717224,-4.832233457818802e-07,-0.09300456196069717,3.8615429401397705,6.38621244775095e-09,0.0,4.7045094220266037e-07,0.010000000707805157,1.5957012067246978e-07,0.009999999776482582,9.859190797101292e-09,-3.425831107917122e-15,1.1037818126169441e-07,-2.854859433062799e-16,5.844049155712128e-08,1.595701348833245e-08,,0.0,200.0,0.0,-2.0,6.0,4.714285850524902,200.0,-2.0,0.0,0.0,0.10000000149011612,0.14000000059604645,0.0,0.0,0.0,0.0
123,4426.148312807083,20001,1778874946.5449119,102.0,153.0,-1.5299999713897705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,4428.0334458351135,20201,1778874948.430045,103.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,4429.83479142189,20401,1778874950.2313905,104.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,4430.713639974594,20500,1778874951.110239,,,,4.829572830544748e-08,0.0005687028169631958,-0.010000000707805157,-0.009999999776482582,9.778283356354223e-07,0.7970499992370605,-4.829572617381928e-07,-0.10114140063524246,3.85270357131958,6.12011996636852e-09,0.0,4.707170262463478e-07,0.010000000707805157,1.6486015397276788e-07,0.009999999776482582,9.778293730278165e-09,-2.2838875464502393e-15,1.1890239193235175e-07,-9.51619811020933e-17,6.379559636116028e-08,1.6486016107819523e-08,,,,,,,,,,,,,,,,,
127,4431.556910037994,20601,1778874951.953509,105.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,4433.299365282059,20801,1778874953.6959643,106.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,4435.237760305405,21000,1778874955.6343594,,,,4.85884292800165e-08,0.000814675004221499,-0.010000000707805157,-0.009999999776482582,1.0024181165135815e-06,0.7921000123023987,-4.858842999055923e-07,-0.10281556099653244,3.8521876335144043,9.047133708861566e-09,0.0,4.6779001650065766e-07,0.010000000707805157,1.6337192221271835e-07,0.009999999776482582,1.0024192143021082e-08,-8.881784197001252e-16,1.2145817152031668e-07,8.723181380443723e-17,6.332993507385254e-08,1.633719293181457e-08,,,,,,,,,,,,,,,,,
130,4435.245502948761,21001,1778874955.642102,107.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,4437.089036941528,21201,1778874957.485636,108.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,4438.861018657684,21401,1778874959.2576177,109.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,4439.674063920975,21500,1778874960.070663,,,,4.829572830544748e-08,0.0005707223899662495,-0.010000000707805157,-0.009999999776482582,9.353901191389014e-07,0.7871500253677368,-4.829572617381928e-07,-0.1104251965880394,3.8442702293395996,6.12011996636852e-09,0.0,4.707170262463478e-07,0.010000000707805157,1.5737883529709507e-07,0.009999999776482582,9.353911423204408e-09,-2.0935634783669343e-15,1.155438340560977e-07,-1.0309214178230448e-16,5.98374754190445e-08,1.5737883884980874e-08,,,,,,,,,,,,,,,,,
134,4440.652787923813,21601,1778874961.049387,110.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,4442.511553525925,21801,1778874962.9081526,111.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,4444.267797708511,22000,1778874964.6643968,,,,7.056764417257e-08,0.000587800401262939,-0.010000000707805157,-0.009999999776482582,1.0371643384132767e-06,0.7821999788284302,-4.864164679929672e-07,-0.11208071559667587,3.843412399291992,9.579318671626424e-09,0.0,7.056764275148453e-07,0.010000000707805157,1.683150117059995e-07,0.009999999776482582,1.0371654646235129e-08,1.0150610964626224e-15,1.2209120825446007e-07,-9.51619811020933e-17,6.472691893577576e-08,1.6831501525871317e-08,,,,,,,,,,,,,,,,,
137,4444.273801088333,22001,1778874964.6704001,112.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,4446.040336370468,22201,1778874966.4369354,113.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,4447.886009693146,22401,1778874968.2826087,114.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,4448.70242357254,22500,1778874969.0990226,,,,4.8348947956355914e-08,0.00040959997568279505,-0.010000000707805157,-0.009999999776482582,9.913763960867072e-07,0.7772499918937683,-4.834894866689865e-07,-0.12124576419591904,3.8350305557250977,6.652304485044169e-09,0.0,4.7018485815897293e-07,0.010000000707805157,1.6483953402257612e-07,0.009999999776482582,9.913774690062382e-09,1.6494742685168717e-15,1.2290547601878643e-07,3.0134626466670226e-16,6.658956408500671e-08,1.648395375752898e-08,,,,,,,,,,,,,,,,,
141,4449.656138420105,22601,1778874970.0527375,115.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,4451.4642062187195,22801,1778874971.8608053,116.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,4453.157885789871,23000,1778874973.5544848,,,,4.829572830544748e-08,0.0005480266991071403,-0.010000000707805157,-0.009999999776482582,1.0296806749465759e-06,0.7723000049591064,-4.829572617381928e-07,-0.1202242448925972,3.835989475250244,6.12011996636852e-09,0.0,4.707170262463478e-07,0.010000000707805157,1.6791047130482184e-07,0.009999999776482582,1.0296817620769616e-08,-2.6010939736586863e-15,1.200467210082934e-07,-8.723181380443723e-17,6.426125764846802e-08,1.6791048551567656e-08,,,,,,,,,,,,,,,,,
144,4453.173525810242,23001,1778874973.5701249,117.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,4455.102404117584,23201,1778874975.4990032,118.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,4456.838503837585,23401,1778874977.235103,119.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,4457.7208433151245,23500,1778874978.1174424,,,,4.8881130254585514e-08,0.00047922006342560053,-0.010000000707805157,-0.009999999776482582,1.0404609156466904e-06,0.7673500180244446,-4.888112812295731e-07,-0.12826591730117798,3.8286542892456055,1.197414789544382e-08,0.0,4.648630067549675e-07,0.010000000707805157,1.6569124738907703e-07,0.009999999776482582,1.0404620276460719e-08,-2.7914180417419913e-15,1.2132041149470751e-07,-3.3306693385732656e-16,6.402842700481415e-08,1.6569126515264543e-08,,,,,,,,,,,,,,,,,
148,4458.6802768707275,23601,1778874979.076876,120.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,4460.527708768845,23801,1778874980.9243078,121.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,4462.328809022903,24000,1778874982.725408,,,,4.906739192733767e-08,0.0006636605830863118,-0.010000000707805157,-0.009999999776482582,1.0770305607366026e-06,0.7623999714851379,-4.90673926378804e-07,-0.12806589901447296,3.826890230178833,1.3836793044674778e-08,0.0,4.6300036160573654e-07,0.010000000707805157,1.7175295852212003e-07,0.009999999776482582,1.0770317970809629e-08,-2.7914180417419913e-15,1.228531942842892e-07,3.251367467073358e-16,6.542541086673737e-08,1.7175295852212003e-08,,,,,,,,,,,,,,,,,
151,4462.336431264877,24001,1778874982.7330303,122.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,4464.167886018753,24201,1778874984.564485,123.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,4466.071925640106,24401,1778874986.4685247,124.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,4466.678355693817,24468,1778874987.0749547,125.0,67.0,0.33000001311302185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,4466.970138788223,24500,1778874987.3667378,,,,4.877469450548233e-08,0.00039847701555117965,-0.010000000707805157,-0.009999999776482582,1.0103771046487964e-06,0.7574499845504761,-4.877469450548233e-07,-0.138181671500206,3.819737195968628,1.0909778858092523e-08,0.0,4.659273713514267e-07,0.010000000707805157,1.6499753030529973e-07,0.009999999776482582,1.010378181121041e-08,-6.344131720542492e-16,1.2223209466810658e-07,1.5860329632228476e-17,6.402842700481415e-08,1.6499752675258605e-08,,,,,,,,,,,,,,,,,
156,4468.3739376068115,24668,1778874988.7705367,126.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,4470.111501216888,24868,1778874990.5081003,127.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,4471.339428901672,25000,1778874991.736028,,,,4.8348947956355914e-08,0.0002633972035255283,-0.010000000707805157,-0.009999999776482582,9.597423513696413e-07,0.7524999976158142,-4.834894866689865e-07,-0.13733582198619843,3.8192527294158936,6.652304485044169e-09,0.0,4.7018485815897293e-07,0.010000000707805157,1.625139134375786e-07,0.009999999776482582,9.597433958674628e-09,1.5225916976334929e-15,1.1768592855787574e-07,2.6962559547607796e-16,5.9371814131736755e-08,1.62513931201147e-08,,,,,,,,,,,,,,,,,
159,4471.8591051101685,25068,1778874992.2557042,128.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,4473.714606046677,25268,1778874994.111205,129.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,4475.505444288254,25468,1778874995.9020433,130.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,4475.867091178894,25500,1778874996.2636902,,,,4.912061513095978e-08,0.00032852974254637957,-0.010000000707805157,-0.009999999776482582,1.0300369694959954e-06,0.7475500106811523,-4.912061513095978e-07,-0.1457999348640442,3.8119335174560547,1.4368977119261217e-08,0.0,4.6246819351836166e-07,0.010000000707805157,1.5825035859506897e-07,0.009999999776482582,1.0300380992589453e-08,2.030122192925245e-15,1.1274678257677806e-07,-3.172065926445695e-17,6.007030606269836e-08,1.582503550423553e-08,,,,,,,,,,,,,,,,,
163,4477.334803581238,25668,1778874997.7314026,131.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,4479.156613588333,25868,1778874999.5532126,132.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,4480.329404830933,26000,1778875000.726004,,,,7.022172354709255e-08,0.00020829592540394515,-0.010000000707805157,-0.009999999776482582,1.0164293371417443e-06,0.7426000237464905,-4.898756742477417e-07,-0.14698576927185059,3.810819149017334,1.3038516932795119e-08,0.0,7.022172212600708e-07,0.010000000707805157,1.5976146983120998e-07,0.009999999776482582,1.0164304953264036e-08,0.0,1.2245033076396794e-07,6.34413185289139e-17,6.984919309616089e-08,1.597614840420647e-08,,,,,,,,,,,,,,,,,
166,4480.91223692894,26068,1778875001.308836,133.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,4482.770421028137,26268,1778875003.16702,134.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,4484.548921108246,26468,1778875004.9455202,135.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,4484.920258522034,26500,1778875005.3168576,,,,4.850859980365385e-08,0.00020338076865300536,-0.010000000707805157,-0.009999999776482582,1.015995735542674e-06,0.7376499772071838,-4.850859909311112e-07,-0.15520291030406952,3.8019351959228516,8.248857596981907e-09,0.0,4.685882970534294e-07,0.010000000707805157,1.6591843632340897e-07,0.009999999776482582,1.015996886621906e-08,-3.3623898224754327e-15,1.2179691566416295e-07,-2.537652741156556e-16,6.612390279769897e-08,1.6591844342883633e-08,,,,,,,,,,,,,,,,,
170,4486.4336495399475,26668,1778875006.8302486,136.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,4488.174768447876,26868,1778875008.5713675,137.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,4489.402659416199,27000,1778875009.7992585,,,,4.866825520366547e-08,0.00028755300445482135,-0.010000000707805157,-0.009999999776482582,1.0667255310181645e-06,0.732699990272522,-4.866825520366547e-07,-0.15527814626693726,3.8017144203186035,9.845410708919644e-09,0.0,4.669917359478859e-07,0.010000000707805157,1.7073229230391007e-07,0.009999999776482582,1.0667267069663922e-08,-2.1252842269668974e-15,1.2310378849633707e-07,-5.154607089115224e-17,6.705522537231445e-08,1.7073229940933743e-08,,,,,,,,,,,,,,,,,
173,4490.016265153885,27068,1778875010.4128642,138.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,4491.829109668732,27268,1778875012.2257087,139.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,4493.57381272316,27468,1778875013.9704118,140.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,4493.8643498420715,27500,1778875014.260949,,,,4.84553837054591e-08,0.0002584595640655607,-0.010000000707805157,-0.009999999776482582,9.909606433211593e-07,0.7277500033378601,-4.845538228437363e-07,-0.16373848915100098,3.793989419937134,7.716673522395467e-09,0.0,4.6912049356251373e-07,0.010000000707805157,1.5851388468490768e-07,0.009999999776482582,9.909617126879766e-09,1.2688263441084984e-15,1.1561817103711292e-07,1.1102230246251565e-16,6.28642737865448e-08,1.585138953430487e-08,,,,,,,,,,,,,,,,,
177,4495.422283411026,27668,1778875015.8188825,141.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,4497.230912446976,27868,1778875017.6275115,142.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,4498.421683549881,28000,1778875018.8182826,,,,4.8481989978199636e-08,0.0002637184225022793,-0.010000000707805157,-0.009999999776482582,1.0016102578447317e-06,0.7228000164031982,-4.848199068874237e-07,-0.16303439438343048,3.793691635131836,7.982765559688687e-09,0.0,4.6885438109711686e-07,0.010000000707805157,1.6303873451306572e-07,0.009999999776482582,1.001611327211549e-08,-2.6010939736586863e-15,1.1749345674161304e-07,-2.537652741156556e-16,6.379559636116028e-08,1.630387380657794e-08,,,,,,,,,,,,,,,,,
180,4498.995574474335,28068,1778875019.3921735,143.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,4500.720007658005,28268,1778875021.1166067,144.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,4502.62885093689,28468,1778875023.02545,145.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,4502.926789045334,28500,1778875023.323388,,,,4.864164893092493e-08,0.00019665141007862985,-0.010000000707805157,-0.009999999776482582,1.000766815195675e-06,0.7178500294685364,-4.864164679929672e-07,-0.1717076450586319,3.786041498184204,9.579318671626424e-09,0.0,4.6725784841328277e-07,0.010000000707805157,1.6450263728984282e-07,0.009999999776482582,1.0007679129842018e-08,3.806479244083732e-16,1.1950700695706473e-07,-4.758099055104665e-17,6.309710443019867e-08,1.6450265150069754e-08,,,,,,,,,,,,,,,,,
184,4504.381123781204,28668,1778875024.7777228,146.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,4506.186972618103,28868,1778875026.5835717,147.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,4507.433772802353,29000,1778875027.8303719,,,,4.85884292800165e-08,0.0002632063115015626,-0.010000000707805157,-0.009999999776482582,9.551272341923323e-07,0.7128999829292297,-4.858842999055923e-07,-0.17142626643180847,3.7850475311279297,9.047133708861566e-09,0.0,4.6779001650065766e-07,0.010000000707805157,1.56225794967213e-07,0.009999999776482582,9.55128331980859e-09,-5.075305482313112e-16,1.1723941639729674e-07,7.930164650678115e-17,6.426125764846802e-08,1.5622580562535404e-08,,,,,,,,,,,,,,,,,
187,4508.1171333789825,29068,1778875028.5137324,148.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,4509.915800333023,29268,1778875030.3123994,149.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,4511.632671833038,29468,1778875032.029271,150.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,4511.940312385559,29500,1778875032.3369114,,,,7.048781469620735e-08,0.00022868244559504092,-0.010000000707805157,-0.009999999776482582,9.553411928209243e-07,0.7079499959945679,-4.872147769674484e-07,-0.1800466924905777,3.777043581008911,1.0377594783506083e-08,0.0,7.048781185403641e-07,0.010000000707805157,1.5593975888350542e-07,0.009999999776482582,9.553422053443228e-09,2.2838875464502393e-15,1.1409343159130003e-07,2.0618428356460896e-16,5.98374754190445e-08,1.559397766470738e-08,,,,,,,,,,,,,,,,,
191,4513.39695930481,29668,1778875033.7935584,151.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,4515.173620223999,29868,1778875035.5702193,152.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,4554.350826501846,30000,1778875074.7474256,,,,7.024833337254677e-08,0.0004826930817216635,-0.010000000707805157,-0.009999999776482582,1.0967737580358516e-06,0.703000009059906,-4.896095902040543e-07,-0.17783088982105255,3.776790142059326,1.27724248955019e-08,0.0,7.024833053037582e-07,0.010000000707805157,1.740364723445964e-07,0.009999999776482582,1.096774937536793e-08,-6.18552840105915e-15,1.2651511838157603e-07,-4.877051597656731e-16,6.565824151039124e-08,1.7403648300273744e-08,,0.0,192.89999389648438,0.0,-1.8890000581741333,,29.840909957885742,,,,,,0.8799999952316284,0.03999999910593033,,,2.0
194,4554.36687207222,30001,1778875074.7634711,153.0,133.0,-1.3300000429153442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,4556.164340019226,30201,1778875076.560939,154.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,4558.031393289566,30401,1778875078.4279923,155.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,4558.993179321289,30500,1778875079.3897784,,,,7.06740763689595e-08,0.0012009991332888603,-0.010000000707805157,-0.009999999776482582,9.634427442506421e-07,0.6980500221252441,-4.853521318182175e-07,-0.18532662093639374,3.77064847946167,8.514949634275126e-09,0.0,7.06740763689595e-07,0.010000000707805157,1.6026437776872626e-07,0.009999999776482582,9.634438136174595e-09,2.1570047638086237e-15,1.1943372157929844e-07,4.758099055104665e-17,6.100162863731384e-08,1.602643706632989e-08,,,,,,,,,,,,,,,,,
198,4559.913204908371,30601,1778875080.309804,156.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,4561.619707584381,30801,1778875082.0163066,157.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,4563.323636293411,31000,1778875083.7202353,,,,7.062086382347843e-08,0.0005493728676810861,-0.010000000707805157,-0.009999999776482582,1.0544247288635233e-06,0.6930999755859375,-4.858842999055923e-07,-0.18619711697101593,3.771007776260376,9.047133708861566e-09,0.0,7.062085956022202e-07,0.010000000707805157,1.679671868259902e-07,0.009999999776482582,1.0544258799427553e-08,-1.0150610964626224e-15,1.216951659444021e-07,8.723181380443723e-17,6.58910721540451e-08,1.679671868259902e-08,,,,,,,,,,,,,,,,,
201,4563.329128980637,31001,1778875083.725728,158.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,4564.9730677604675,31201,1778875085.3696668,159.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,4566.774030208588,31401,1778875087.1706293,160.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,4567.6542065143585,31500,1778875088.0508056,,,,7.043459504529892e-08,0.000458717520814389,-0.010000000707805157,-0.009999999776482582,8.725319275981747e-07,0.6881499886512756,-4.877469450548233e-07,-0.18993325531482697,3.7647194862365723,1.0909778858092523e-08,0.0,7.043459504529892e-07,0.010000000707805157,1.5009840126367635e-07,0.009999999776482582,8.725328903835816e-09,-5.075305482313112e-16,1.1347979977927025e-07,-3.965082408057119e-18,5.4249539971351624e-08,1.5009838705282164e-08,,,,,,,,,,,,,,,,,
205,4568.467242240906,31601,1778875088.8638413,161.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,4570.2340133190155,31801,1778875090.6306124,162.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,4571.875178337097,32000,1778875092.2717774,,,,4.874808823274179e-08,0.0005398289067670703,-0.010000000707805157,-0.009999999776482582,9.69809889284079e-07,0.6832000017166138,-4.874808610111359e-07,-0.19038154184818268,3.764516830444336,1.0643686820799303e-08,0.0,4.6619348381682357e-07,0.010000000707805157,1.5653095886136725e-07,0.009999999776482582,9.698108982547637e-09,1.5860329830751823e-15,1.1601766658486667e-07,2.1014936390471455e-16,6.076879799365997e-08,1.565309659667946e-08,,,,,,,,,,,,,,,,,
208,4571.883185625076,32001,1778875092.2797847,163.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,4573.584251403809,32201,1778875093.9808505,164.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,4575.297312259674,32401,1778875095.6939113,165.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,4576.108659982681,32500,1778875096.505259,,,,4.842877388000488e-08,0.0002648210502229631,-0.010000000707805157,-0.009999999776482582,9.67077767199953e-07,0.6782500147819519,-4.842877388000488e-07,-0.19905070960521698,3.7563107013702393,7.450580596923828e-09,0.0,4.6938657760620117e-07,0.010000000707805157,1.6110688250137173e-07,0.009999999776482582,9.670787726179242e-09,0.0,1.1906527674909739e-07,4.202987278094291e-16,6.216578185558319e-08,1.6110687894865805e-08,,,,,,,,,,,,,,,,,
212,4577.021041631699,32601,1778875097.4176407,166.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,4578.840912103653,32801,1778875099.2375112,167.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,4580.538826704025,33000,1778875100.9354258,,,,7.038138249981785e-08,0.0002474469365552068,-0.008883928880095482,-0.009023437276482582,9.145744002125866e-07,0.67330002784729,-4.882791131421982e-07,-0.19820919632911682,3.760531187057495,1.1441963820857382e-08,0.03338900953531265,7.038137823656143e-07,0.011093751527369022,1.6457643425837887e-07,0.9900000095367432,1.0146070650307593e-08,7.612958488167464e-16,1.251918888556247e-07,-6.34413185289139e-17,6.565824151039124e-08,1.6457644136380623e-08,,,,,,,,,,,,,,,,,
215,4580.544568061829,33001,1778875100.941167,168.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,4582.231655836105,33201,1778875102.628255,169.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,4583.878051519394,33401,1778875104.2746506,170.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,4584.714243888855,33500,1778875105.110843,,,,4.8615039105470714e-08,0.0002825763076543808,-0.010000000707805157,-0.009999999776482582,9.77056174633617e-07,0.6683499813079834,-4.861503839492798e-07,-0.2067539542913437,3.748561382293701,9.313225746154785e-09,0.0,4.675239324569702e-07,0.010000000707805157,1.6471062735945452e-07,0.009999999776482582,9.770571907097292e-09,0.0,1.225804169280309e-07,3.172065926445695e-17,6.379559636116028e-08,1.6471062735945452e-08,,,,,,,,,,,,,,,,,
219,4585.564829826355,33601,1778875105.9614289,171.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,4587.416515111923,33801,1778875107.8131142,172.0,200.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
